"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Zbtb2",563.292577700275,0.341057361216688,0.0824476406067295,3.77375284950592e-06,0.000117907836123516
"Rbbp7",4208.97551244974,0.209329077620069,0.0484220893895018,3.78581368478675e-06,0.000118088506794617
"Zbtb7b",1298.3227857214,0.430378998526047,0.10616275228565,3.9432656012346e-06,0.000122796163400036
"Gm19439",451.973772605026,1.23521116420678,0.316468917473312,3.96969133796881e-06,0.000123414751034472
"Ifi27",857.3865314567,-0.54320018575182,0.136086933983405,4.00059081785473e-06,0.000124170152958795
"Pign",639.887360919655,-0.337717339726945,0.081986361965227,4.13318553490941e-06,0.000128074277967234
"Cyb5r1",878.329235143268,0.320623580474004,0.0776808018357727,4.28284670514475e-06,0.000132302910408957
"Gm26782",773.005165285243,-0.365961303487558,0.0896689257910676,4.28371909400048e-06,0.000132302910408957
"Fcrls",132.602548645788,-0.710593922557897,0.181099588962367,4.35427396631949e-06,0.000134261539397546
"Bclaf1",6517.49205697917,0.209103954260412,0.0487582152423841,4.40771069976902e-06,0.000135465082601235
"Bdkrb2",70.9437609179229,1.00810554110988,0.258883592473296,4.40674394573734e-06,0.000135465082601235
"Slc30a3",88.8893734850281,0.821228258277687,0.210121291060573,4.42088858057093e-06,0.000135648439334353
"Ddo",1242.01230481434,-0.269145654762976,0.0643258805077988,4.42996030268981e-06,0.000135705412594939
"Gad2",5635.13446307059,0.261100514509145,0.0621944425373385,4.4436220796664e-06,0.000135902581620236
"Acot1",271.185939256379,0.376810925805795,0.0927526013974138,4.48317230379887e-06,0.000136821842481936
"Aifm3",9274.95497146523,-0.335317167700537,0.0818268200959712,4.48822780644129e-06,0.000136821842481936
"2010320M18Rik",137.855613449202,-0.648407495701376,0.164854027702357,4.52503709708674e-06,0.00013772074880114
"Hipk4",296.49157151606,-0.499935266342096,0.125619283043077,4.56113848814477e-06,0.000138478344298337
"Lancl3",659.086106095192,0.347713526803664,0.0851099883372742,4.56465380748413e-06,0.000138478344298337
"Btd",486.6501434431,-0.365742500739935,0.0900551563461215,4.64195807301415e-06,0.000140596762311309
"Cyp4f14",424.195763101428,0.347317350890095,0.0852695768610605,4.81410087190572e-06,0.000145342573514727
"Nrip3",4035.90060919341,0.273504280399376,0.0657209468716842,4.81054760836177e-06,0.000145342573514727
"Ap3m2",4732.91875153359,-0.263963018168591,0.06325842827616,4.85764798041099e-06,0.00014642227702492
"Naa50",2361.85165338059,0.295213803972619,0.0715293439843345,4.9027280045163e-06,0.000147544657659115
"Epb41",16255.9822701215,-0.192038629437506,0.0446230977581535,4.92365952634023e-06,0.000147937878643663
"Epha2",102.850132630533,0.679527783474161,0.174035799791287,4.98122580572367e-06,0.000149428829632945
"Cdc20",148.520276349983,0.71553851905629,0.183911662981504,5.04058568681541e-06,0.000150968751884253
"Cars",1932.31138029379,0.210763033423186,0.0495974023344341,5.18172648168233e-06,0.000154949274076253
"Kcnk1",6742.22726737956,0.187935189120072,0.0437755483925938,5.19199189081461e-06,0.000155009802340209
"Samhd1",1181.66542105988,-0.289903584523268,0.0704454508911329,5.26337222080319e-06,0.000156891867038173
"Got1",10643.5381554649,0.16792958073649,0.0386697518221324,5.29293047324246e-06,0.000157523305808888
"Ccdc9",1710.29261096892,0.266664418848126,0.0642615242355541,5.33315327697174e-06,0.000158469636629639
"Iltifb",783.071971895751,-0.353888525785385,0.087661950378493,5.38982099213947e-06,0.000159900856531784
"Gng3",3142.27527173063,0.256955104384704,0.0618605835368026,5.52867495231365e-06,0.000163719385336556
"Mertk",902.061008086015,0.950983819572083,0.247770481091731,5.53594178712583e-06,0.000163719385336556
"Myoc",154.947172659184,-0.736646591582955,0.190802290544168,5.55458671542352e-06,0.000164012906641132
"Cltc",21528.0220475421,0.197526804182867,0.0463966964088734,5.60257897310358e-06,0.00016517070204562
"Nolc1",2765.80742202281,0.223763008121176,0.0531990615041115,5.63707069781372e-06,0.000165927484749888
"Gm34220",263.923606997072,-0.409615467286441,0.102981177993473,5.73888237362794e-06,0.0001686603727587
"Impact",4816.56855409511,0.229981412767335,0.0549402315557946,5.75480132958183e-06,0.000168864365379258
"Gm15328",183.588666870646,-0.489729978370639,0.124698469790254,5.76778975100599e-06,0.000168981865150579
"Zbtb37",1392.50049119828,-0.325341940831005,0.0803288329685624,5.77695468002639e-06,0.000168987154862545
"Hspa2",562.356483042505,0.300906004253116,0.0737765212881636,5.84350040536921e-06,0.000170668321622033
"Ucma",260.459966298844,0.509716256456501,0.13025688563445,5.97554383495239e-06,0.000174254269754449
"Dlat",3145.53608909412,0.217564308199356,0.0517661874790602,6.03469702858921e-06,0.000175706836549124
"Ifit3",481.411229498029,-0.692395757477451,0.180086953700136,6.09957806901673e-06,0.00017732142797548
"H3f3b",17216.5144890284,0.314638748089147,0.0776669842126146,6.12416213147137e-06,0.00017772826792864
"Txndc11",1888.60784850563,0.274860964075139,0.0669785288470416,6.13247093868293e-06,0.00017772826792864
"Lum",126.280890437061,-0.698402740800454,0.181954069102411,6.234582651024e-06,0.000180409638589401
"Acot11",2889.02303886283,0.222913359926903,0.0532936253394976,6.27512731551458e-06,0.000181303947277287
"Ctnna3",176.22338604813,-0.567595522801997,0.146505612084258,6.28816878349606e-06,0.000181402096087082
"Card19",365.120415056114,0.481841385824838,0.123288636286241,6.32487319148092e-06,0.000182181531176975
"Pak1",16743.0486644603,0.201095752235839,0.0476601762896144,6.42312472088473e-06,0.00018472867412098
"Adamts12",24.7194772775887,-1.28201000409912,0.337275845019646,6.51967897679326e-06,0.000186933905296501
"Azin1",6579.25954362886,0.248201743102908,0.0599596217911981,6.51372338977354e-06,0.000186933905296501
"Prr16",268.990399943978,0.602148863797671,0.156251845929229,6.54443070895022e-06,0.000187357986612854
"Xpnpep1",1455.10962604226,0.199012448571196,0.0472260092748742,6.71258127319062e-06,0.000191879849798545
"Csdc2",7648.00217209217,0.342496872976166,0.0856603495527932,6.73218082453478e-06,0.000192148086689946
"Dhrs1",1663.98306810772,-0.263280854078249,0.0642948745972796,6.77629329092677e-06,0.000193114091680366
"Thap12",3484.69032034807,0.220737337096538,0.0529644065741538,6.82684584345068e-06,0.000194260428849416
"Igsf1",116.382745127618,-0.787338888942632,0.207259991307685,6.90057574388526e-06,0.000196061826535858
"Klf15",814.850354918333,0.555174529123375,0.144016572433757,6.93693929650663e-06,0.000196797724325782
"Ndufa5",2319.4338498887,0.240760412211518,0.0584612487772684,7.25906783333965e-06,0.000205317002822986
"Plch2",12006.4779766444,-0.32921834772598,0.0826369216755382,7.25732842008826e-06,0.000205317002822986
"Rnf41",3027.91453769572,0.184989279473005,0.0438856293923604,7.55416154127096e-06,0.000213342679323972
"Nphs1",52.8651307211153,0.939349019341849,0.249274394114884,7.5961469704877e-06,0.000214206789157276
"Asns",3522.58332176969,0.223579835895866,0.0540849824749641,7.67283748287628e-06,0.000216045509304521
"6330403L08Rik",294.568950546384,-0.418363419419985,0.107318940610215,7.6882710004656e-06,0.000216156486170041
"Slc39a14",1503.63992100781,0.220449572938561,0.0532482553189109,7.72496004117639e-06,0.000216863840917144
"Pak1ip1",1638.66942342135,0.236437007147573,0.0575597678261779,7.80084736707263e-06,0.000218342467451293
"Tpp1",3905.8417717321,-0.179985560617121,0.0426870123713592,7.7968316088538e-06,0.000218342467451293
"Vcp-rs",115.942552051814,-0.600755603614884,0.157606515006727,7.82732473929173e-06,0.000218758025291736
"Mybpc3",1853.0820017717,0.902974266565163,0.240575380890297,7.85249144726257e-06,0.000219135773934068
"Id3",887.05364995159,0.318257608944857,0.079864468062159,7.89163069391563e-06,0.000219901750699051
"Gm44421",99.6673172856319,0.875300349689181,0.233071308418349,7.98064125205822e-06,0.000221071990147221
"L3mbtl1",146.951451155168,-0.595850101582187,0.156594997920874,7.96014458871706e-06,0.000221071990147221
"Lacc1",105.789709797907,-0.614442381416071,0.161617948134665,7.95996975586144e-06,0.000221071990147221
"Rgs6",849.002572585968,-0.283843248584551,0.0704087102799287,7.97433364720382e-06,0.000221071990147221
"Kcna6",3208.66051823261,-0.248098386722208,0.0608256871496059,8.04915306878695e-06,0.000222641941280608
"Cat",1741.08919000356,-0.291960992322038,0.0728433069952453,8.09427951467321e-06,0.000223561385303213
"Prdx4",581.57646632434,0.357083008035758,0.0908394712210328,8.33157810750013e-06,0.000229778083026349
"Efcab12",223.453484390504,-0.467885343215332,0.121664299149556,8.40317057342292e-06,0.000231413228866049
"Cemip",2056.13937199511,0.468763558358809,0.122139004595556,8.72296373313005e-06,0.000239868749790122
"Ndp",494.303696611602,-0.358746368897474,0.0917517564976235,8.91595108596376e-06,0.00024481769923488
"Cyp11a1",85.0253191832319,-0.729785651637946,0.19493900953692,8.97856861515416e-06,0.000246177692539992
"Slc24a4",110.418464447408,0.662865554375535,0.17661189593601,9.23114451669502e-06,0.000252734493762033
"Gm31763",113.645448608996,-0.782351129446303,0.210089942510766,9.27512514814075e-06,0.00025356951876654
"Tmem125",224.387187262844,-0.677392527198139,0.180995331853504,9.30241686902842e-06,0.000253946529592969
"Bcl2l15",1454.62662444258,-0.312057019184085,0.0789984469366741,9.34838401223857e-06,0.000254831528820573
"Ttyh2",2223.19061482328,-0.284200134089532,0.0713671532992573,9.40429201534233e-06,0.000255984556463928
"Adamtsl5",133.778585607511,-0.587279452419747,0.155987723752214,9.41861478803005e-06,0.000256003938653262
"Niban1",157.091047798028,0.535900422190737,0.141548197332203,9.49755565160398e-06,0.000257777091271312
"Coq10b",820.114031744645,0.367834029410303,0.0945831030909955,9.53095671714895e-06,0.000258076427517383
"Gan",1221.32233001648,-0.263154557671564,0.0656481594241531,9.53602621748001e-06,0.000258076427517383
"Norad",22983.3042884915,0.150264277122496,0.0354690024923006,9.81556876777162e-06,0.000265260104817552
"Sema4b",348.816847344724,0.421533650752211,0.109945397194597,9.86831115093782e-06,0.000265987144821458
"Zc3h4",2229.71926118969,-0.235417403121395,0.0580857233675096,9.87075480277407e-06,0.000265987144821458
"Ptgfrn",392.807793707181,0.358154999383576,0.0921253481390676,9.88966762824885e-06,0.000266115534219932
"Itih2",419.527449797371,0.663527052886919,0.177843188433738,9.94267424268022e-06,0.000267159656900817
"Dusp5",3863.76801540839,0.406309178862639,0.10571437313135,1.00487196275462e-05,0.000269623919364503
"Fkbp5",517.609800983598,1.73283755474367,0.475705660802336,1.01564460745518e-05,0.000272126202587243
"Iars",3295.34496719325,0.198193693010038,0.0481146633393183,1.02287083187656e-05,0.000273672510338067
"Acad12",153.547825459066,-0.460643692748064,0.121142884480574,1.03106526015802e-05,0.0002750823613945
"Rpe65",10.9130200899769,-1.85511748096722,0.497636280803539,1.03069857298658e-05,0.0002750823613945
"8430429K09Rik",160.697812289166,-0.499633105667801,0.132375787494161,1.04432030470665e-05,0.00027802959072051
"Ptprj",4183.75459596985,0.25279773006123,0.0630375063592433,1.04506842808975e-05,0.00027802959072051
"Gng11",764.197533890631,-0.39923687381806,0.104195764602533,1.05515736584177e-05,0.00028031715952144
"Serpinb8",137.411925251052,0.945895463128605,0.257808245898512,1.06077400130253e-05,0.000281411822150908
"Rnaset2a",271.196825009014,-0.561882358036405,0.150348002028199,1.07323013729518e-05,0.000284315290878661
"Elk1",2674.27604769363,-0.223012790532617,0.0550363190460796,1.08580866245502e-05,0.000287242969509373
"Mzf1",241.588215750008,-0.401710757365589,0.10513476205381,1.10703021701667e-05,0.00029162648952194
"Nras",1127.27171402006,-0.255636814479041,0.0640489615599617,1.10598985175406e-05,0.00029162648952194
"Plxnb3",1400.52140433868,-0.44840520841766,0.118458446159199,1.10495244561624e-05,0.00029162648952194
"Akap8l",7680.21087146725,-0.242201922958519,0.0604072330987196,1.11427993581366e-05,0.000293125752625442
"Tmem97",281.353774403308,-0.427344621666969,0.112554232383168,1.11945305631032e-05,0.00029407531475057
"Ube2t",55.8885816162138,-0.723314408476592,0.196128668548943,1.15417049924095e-05,0.000302772565135608
"Fgd2",59.4140170010624,-0.736572991096141,0.200183480375952,1.16125317228982e-05,0.000304206280189405
"Cplx3",37.6477006359528,1.14949627202364,0.316601706094331,1.17387055082027e-05,0.000307083883037252
"Ano3",1145.84339893482,-0.319867734641131,0.0824033911527525,1.18328382049592e-05,0.000308687730647819
"Racgap1",545.511235393264,-0.331002485706379,0.0855593346721382,1.18220575581176e-05,0.000308687730647819
"Hspb8",885.731027867818,0.427609274075546,0.113052005999968,1.19507857050717e-05,0.000311332864718413
"Tril",2963.7516654263,0.368047353868814,0.0959338931189995,1.20780774037554e-05,0.000314213773011391
"Eapp",1556.3615813372,0.207312281335589,0.0510641020430528,1.20952625912024e-05,0.000314226234914263
"Acot13",1347.85177339227,-0.26681680786251,0.0676684429226866,1.24435717345772e-05,0.000322703785273703
"Ptprm",2875.9787785742,-0.275559473530032,0.0701422190021103,1.24558960130102e-05,0.000322703785273703
"Fgfr1",7696.47968102874,0.265222071338066,0.0671900666634739,1.24919547647278e-05,0.000323192815914394
"Tle3",2573.31781396429,0.372170163489566,0.0960662683155523,1.25945511423485e-05,0.0003253996049951
"Per3",2112.0554179518,-0.400092051492072,0.105570234746561,1.26783413319099e-05,0.000327115119495054
"Morf4l1",14554.5163056194,0.15832522666521,0.0381210056932601,1.27067263919092e-05,0.000327398379048521
"Slc2a3",5488.44460106161,0.193170166866005,0.0474164547139602,1.28967745321982e-05,0.000331840536492636
"Dlg5",1508.14855273047,0.288055684405121,0.0737684522887004,1.29194798003107e-05,0.000331970622355251
"Smpd4",3118.04191064976,-0.287953665748342,0.0738007624937913,1.29442371281758e-05,0.000332153009746055
"Serpine1",10.4223225171414,2.07881696461558,0.571080191819398,1.29843276430332e-05,0.000332727818307644
"Adrm1",2326.85565576202,0.241832427271929,0.0609108894274147,1.33476291009788e-05,0.000341572184707906
"Aars",8139.97567322969,0.178573170347431,0.0435777575202214,1.33764318086523e-05,0.000341844165609974
"Eif4a3",1979.69462260403,0.238789599751915,0.0600655121086773,1.3502629515863e-05,0.000344601029258979
"5830444B04Rik",724.536057127667,0.401668111399152,0.106586787144394,1.35781244360391e-05,0.000346058187693035
"Map4k4",6634.72777197221,-0.175409682177406,0.0428137113598019,1.37152363850674e-05,0.000349079676815605
"Rif1",6616.04305967211,0.424322069485023,0.113237636204146,1.41930576070666e-05,0.000360753000717993
"Hmgb1",7317.41108722077,0.228151941388738,0.0573246696609642,1.43437912186393e-05,0.000364092265899308
"Slc6a15",2903.11979013068,0.243683474782227,0.0616580807849421,1.43789596944662e-05,0.000364493063198404
"Actr8",2176.13285865139,0.178821925840302,0.0439475181412806,1.50552042585954e-05,0.000381051708163732
"Dyrk1a",2836.07448177083,0.196443830987154,0.0486906792884412,1.50782169844383e-05,0.000381051708163732
"Slc8b1",468.643419676696,-0.472322092276312,0.12803296038409,1.50929620172248e-05,0.000381051708163732
"Cdc42se1",2805.24810333583,0.21677153539327,0.0544260014772828,1.53652774752076e-05,0.000387406841864853
"Nptx1",22492.2983209782,0.283198380351825,0.0732021176054567,1.54135525219846e-05,0.000388103760891577
"Eif3c",7268.10708486999,0.177784469198207,0.0439088159940458,1.55117972912838e-05,0.000389534573099808
"Fosl2",643.008902622776,1.14802704110512,0.32317910364205,1.54922142239309e-05,0.000389534573099808
"Drap1",3078.91655999494,0.244815335116966,0.0623326827807176,1.55894748892876e-05,0.000390963244256815
"Dzip1",2479.51967391856,-0.246923883340832,0.0630325409973634,1.56253450094721e-05,0.000390993812622572
"Evi2b",46.7435476584015,1.02913350900518,0.288805104661754,1.56322689718844e-05,0.000390993812622572
"1700016P03Rik",48.0555939436091,1.44049235047562,0.40716317562911,1.5824758505516e-05,0.000395282712789177
"Kash5",54.7534785096127,-0.72912880897033,0.202502930889739,1.58622352047689e-05,0.000395693344783154
"Cxcl14",849.592875306715,0.342549347017878,0.0905123711543748,1.58924763032428e-05,0.00039592263150688
"Ccl7",11.9228732510579,1.71667953753415,0.479784115541886,1.60599869399356e-05,0.000399443488552859
"Gabrr2",67.5265378682694,0.831246217438864,0.232293866428918,1.60762784217404e-05,0.000399443488552859
"Klhl5",1007.10289392529,-0.24233634901953,0.0618855345956852,1.65151432273257e-05,0.000409806502589405
"Cerox1",517.202937497743,-0.427707417271877,0.115738532354653,1.65758982430854e-05,0.000410772160809213
"Nell2",7993.70612365094,0.17622663972286,0.0434930436122972,1.67443771795915e-05,0.000414401303119654
"Nav3",743.170388766545,-0.251259233330209,0.0645112623452622,1.68378376429179e-05,0.000416166738798481
"Eps8l2",1554.01795762335,-0.232444436541011,0.0591869373550111,1.69730286538357e-05,0.000418957606233589
"Yrdc",646.977274149061,0.317137095743692,0.0835453875469681,1.7027058853103e-05,0.000419740432461357
"Stk17b",2415.29259666016,-0.384956152932786,0.103477603818401,1.70847848567586e-05,0.000420612196820382
"Polr3gl",786.065339144625,-0.279759786713184,0.0728201341040804,1.7224132559046e-05,0.000423488508892937
"Ahcyl1",19822.311052916,0.157364797425059,0.0385675047449088,1.73439241464182e-05,0.000425321863454993
"Fem1c",2547.15752256897,0.230042149660143,0.0585466048925459,1.73383564894423e-05,0.000425321863454993
"Nubpl",122.850735904623,-0.532315954674946,0.146913774862042,1.76773706936681e-05,0.000432934460126567
"Larp7",965.127812133562,0.278650494118648,0.0725569613864604,1.77133429793272e-05,0.000433251323924793
"Otoa",52.0594891557803,1.18799427302263,0.337605701222192,1.77597391662849e-05,0.000433821992180069
"Ephb1",1522.44916855782,-0.260711155157865,0.0674865872257052,1.8012229147564e-05,0.00043941895983986
"Pros1",413.273206735952,0.44880625354672,0.122601190497893,1.81120175462601e-05,0.000441281007807781
"Midn",1112.23181471405,0.377140773700969,0.101559699313675,1.82387213715018e-05,0.000443793156890785
"Edn3",173.192833759715,-0.476651889376048,0.131111014378239,1.87071127278012e-05,0.000454015591351242
"Fzd1",2130.39591737162,0.253881437425105,0.065660213941343,1.86900128269476e-05,0.000454015591351242
"Cxadr",914.41588974109,0.236359516194462,0.0606387127155522,1.87418904639094e-05,0.000454273476463494
"Csnk1a1",8593.06130417617,0.181941036727669,0.0475955860445814,1.88959870086422e-05,0.000457406792849228
"Wnt3",700.425741365071,0.305688758664635,0.0807857995637109,1.89197982262055e-05,0.000457406792849228
"Galnt18",650.314590995723,0.40949635251892,0.111652891184176,1.95584801879495e-05,0.000472240633960388
"Crip2",803.60457393951,0.33303602421751,0.0890226103049636,1.96488773760085e-05,0.000473815044314543
"Myof",306.558295283938,0.598956151917542,0.168000491804068,1.97892467824273e-05,0.00047476523307484
"Nudt12",274.796061136042,-0.420022918814514,0.114942232430988,1.97782815844442e-05,0.00047476523307484
"Pacrg",231.970516264108,-0.479987876130185,0.132760419216705,1.97519342637842e-05,0.00047476523307484
"Ubc",6129.56378915505,-0.276322511958796,0.0727224891612554,1.97693266031985e-05,0.00047476523307484
"Cyp2j12",90.1561219998212,-0.665481004707348,0.18752785400358,2.00272512773277e-05,0.000479863145573575
"Gm26703",250.371573697643,-0.534693746136977,0.149210067883488,2.02930072902818e-05,0.000485612180817953
"A730017L22Rik",229.388171123008,-0.380761674049785,0.103483896750593,2.05912415551125e-05,0.00049212282390103
"Plin4",487.973457947851,2.44034586851703,0.711411541511657,2.06668084503922e-05,0.000493302030638866
"Gjc2",384.247057052166,-0.917640981541387,0.26346535873665,2.08547709288523e-05,0.000497157650698077
"Ctnnal1",1772.67141766507,0.288002597192856,0.0761279661814038,2.09894528865705e-05,0.00049973496119431
"Plin2",524.764628614479,-0.335352369800842,0.0905468124419194,2.11284523213921e-05,0.00050240841935912
"Katnal2",93.2137355130649,-0.617484875174565,0.174622619821966,2.1708572563358e-05,0.00051555118856591
"Eno3",394.895206912041,-0.311553426051142,0.0833144875948584,2.17920508232804e-05,0.000516873766422029
"Gm16001",53.2151580242249,-0.700646657616055,0.199014746718017,2.18192232728529e-05,0.000516873766422029
"Lpgat1",10717.234372146,0.1999072628454,0.0508252424282443,2.18835328316652e-05,0.000517745118277725
"Sema6d",6151.35318722036,-0.226570226484013,0.0589012235768349,2.21182123544218e-05,0.000522640020319496
"Gna13",2499.0412648072,0.201876231546988,0.0514294427718482,2.21955558023568e-05,0.000523470060514324
"Sned1",3223.97063524085,-0.384470060486635,0.105274607465034,2.22090014509241e-05,0.000523470060514324
"Cnp",11534.2741865968,-0.275567262053328,0.0731238173575163,2.25093136555934e-05,0.00052988445625539
"Atp8a1",6329.15296932282,-0.19119982188165,0.0486074489230289,2.30446091790351e-05,0.000540990686284866
"Dhx15",5582.65145461003,0.196734387847998,0.0500412299897484,2.3067389568848e-05,0.000540990686284866
"Gdpd2",162.180915659685,-0.605464456880557,0.171973937890978,2.30289706700343e-05,0.000540990686284866
"Homer1",1258.58133249799,0.490971999495835,0.137549152149785,2.32148842024087e-05,0.000542420816103236
"Pcsk2",4633.07359797309,0.226969892364958,0.0587365555304072,2.31716415740305e-05,0.000542420816103236
"Ucp1",28.2666035715275,-1.02374559552373,0.295266053300328,2.318893884233e-05,0.000542420816103236
"B330016D10Rik",140.901359819548,-0.51567170936011,0.145185348124121,2.35286028683915e-05,0.000549068847830739
"Gps2",1136.54968603205,0.232202315295894,0.0603422720809258,2.36432157725693e-05,0.000551059783725225
"Dusp6",794.930878361431,0.387209950172128,0.106403387687188,2.377389364045e-05,0.000553419759261416
"Loxhd1",89.4944045666922,2.20012375073376,0.64793796900343,2.3818461320381e-05,0.000553771865234916
"Gm45743",257.324298696205,-0.434805384684884,0.120992426157833,2.39734199016928e-05,0.000556686487569061
"Arsk",429.83638264153,-0.299369937771273,0.0802112088514283,2.40575188798887e-05,0.000557950521099662
"Nudt1",89.6977346112139,-0.621956045092329,0.177894032585787,2.47366007742577e-05,0.000572993502417504
"Atp2b1",8408.22555290543,0.220061886955124,0.0570467797604666,2.52878232525382e-05,0.000585041411509215
"Gm47484",194.822477717569,-0.457385910625241,0.128458505387942,2.53959062207063e-05,0.000586820147549466
"Rbbp4",4817.55314203954,0.157616219372108,0.0394784202710006,2.54313748511363e-05,0.00058691868659512
"Hdac8",1037.52416147554,-0.286057823595066,0.0766666865133792,2.59023264930386e-05,0.000596324184831778
"Psd3",11635.3998206354,-0.192005757086471,0.0491909719941577,2.5901620374293e-05,0.000596324184831778
"Anp32a",9010.22481081337,0.210512418001408,0.0542445190048302,2.60024355599477e-05,0.000597897078786132
"Kcnk13",200.544086140247,-0.493768146460024,0.140048162299597,2.65550976353092e-05,0.00060985937902629
"Yod1",558.820551876292,0.265970165673781,0.0708320485180899,2.68100873546997e-05,0.000614964552505545
"Gm37403",61.8803226979142,0.804125874760454,0.234555715126882,2.77016314068287e-05,0.000634640663984216
"Dkk3",724.160494491241,0.382743680409495,0.106461903349377,2.80708382431528e-05,0.000642316784082069
"4930572G02Rik",56.6656053494437,0.772301683657871,0.224976829505328,2.83297920164915e-05,0.000646668759755083
"Nr1d1",2937.07146169545,0.354557338109838,0.0979622462599835,2.83049569778169e-05,0.000646668759755083
"A330033J07Rik",42.4480508585982,0.954964343730583,0.280183115562314,2.84429772333063e-05,0.000647680337507577
"Slc1a4",1306.34817007913,0.324693626526855,0.0888589143137282,2.84263514709125e-05,0.000647680337507577
"Arhgdib",158.973051097005,0.485288417351119,0.138033317095406,2.85658096747731e-05,0.00064969082729481
"Herpud1",2878.15803876607,0.259932080523509,0.0693232030902148,2.87575849274282e-05,0.000651688451686743
"Slc7a10",1343.59961807566,-0.34750476598747,0.0960466618855932,2.87046471159008e-05,0.000651688451686743
"Stil",152.242292586916,-0.431827554047941,0.121685544783468,2.8737683115454e-05,0.000651688451686743
"Bhlhe22",1629.01693664444,0.30103786396963,0.0818499529156804,2.9132376421417e-05,0.000659387326246007
"Abhd17b",1148.04633151394,0.234185879875052,0.061775202432975,2.93235681869291e-05,0.000661950406042781
"Ctps",1201.36510706078,0.282901861901612,0.0763528467736595,2.93215003026792e-05,0.000661950406042781
"Tonsl",166.182550370322,-0.532296315261517,0.15293533602851,2.93511956318613e-05,0.000661950406042781
"Asl",656.724776236696,0.464302799475092,0.132004303191268,2.96646792344621e-05,0.000668219103857482
"Bag5",1492.15739058114,0.215781335034646,0.0564450743544783,2.99302247837193e-05,0.000673394255929398
"Rhoj",344.310131501158,0.420559883123575,0.118710702870555,3.01431353564789e-05,0.000677374232879345
"Nxf1",6222.62249495014,0.141336118917043,0.0353982783092071,3.03464473861077e-05,0.000681129270746181
"Cd68",142.569702819353,0.643137988244428,0.18742419420323,3.06563494503311e-05,0.000687264930645147
"Dnmt1",3609.25155505737,0.249969087200407,0.066688319086594,3.0738327366488e-05,0.000688282380281278
"Lmna",1387.56867103955,0.353626142013453,0.0982757069054671,3.0845919581475e-05,0.000689870275158101
"C5ar1",21.3686437344289,1.2843919579745,0.380712307474829,3.08909189094434e-05,0.000690056168370214
"Nid1",813.83082468944,-0.337685776587803,0.0934548470640767,3.10860880978596e-05,0.000693592207630655
"Gm32219",40.4253866812263,-0.842264468394525,0.248333840013971,3.12436733721539e-05,0.000696282289640808
"Scrt2",387.071667455251,0.483492920132849,0.138528059109139,3.13235775155167e-05,0.000697236886969648
"Cdc25b",854.691811551848,-0.378201479176009,0.106045946475045,3.14832415106421e-05,0.000698768023266394
"Reep4",296.498477288997,-0.411024062269633,0.116195301917163,3.14872041978621e-05,0.000698768023266394
"Tgtp2",72.7247101583503,-0.71465383396691,0.209988767994434,3.15038164564784e-05,0.000698768023266394
"Lrp5",353.366247147841,0.38993973097629,0.109668702173821,3.16456750851312e-05,0.000701087753446682
"Pecam1",901.689857214438,0.421878261714414,0.119758225603694,3.19065410502776e-05,0.000706035447781967
"Ccdc34",390.854826766861,-0.346962588076703,0.0964555891917759,3.20704922258658e-05,0.000708829480935735
"Rnaset2b",789.011971741666,-0.311173765043843,0.0856336777118998,3.26253324919462e-05,0.000720246336667859
"Sgcg",48.6045582852775,-0.730452955309812,0.214810401191699,3.27641150465208e-05,0.000722462180433774
"Tmpo",2129.69497186749,0.197839793299852,0.0515957118730292,3.32419513344927e-05,0.000732140354391656
"Cd300a",545.367307899301,0.373441946199029,0.105041143979397,3.36444681308729e-05,0.000739274300319613
"Impa2",290.381740275491,0.372303083459794,0.104730409835703,3.36314030440373e-05,0.000739274300319613
"Elovl2",1083.97876066603,0.232016310259171,0.0617374528431984,3.38852830522565e-05,0.000743696953243748
"Ephx2",300.130501379981,-0.335582910151774,0.0935539617677016,3.43349471458558e-05,0.000752687670007462
"Kat7",3806.77502365148,0.178965997175703,0.0462795564797977,3.47057466030683e-05,0.000759325040278283
"Ltbp3",5514.00984677728,-0.229411513754678,0.0611085024257045,3.47184610898678e-05,0.000759325040278283
"Mdfi",239.530571356449,-0.637968430777829,0.18803531244229,3.47738961089295e-05,0.000759654136948728
"Yars",4044.14632372826,0.194540147708772,0.0507901307446203,3.48168202981658e-05,0.000759709481424825
"Nek1",2173.39153253649,-0.256223895369852,0.0692717180677721,3.52366874009276e-05,0.000767980131314076
"Lrrc2",282.477475829281,-0.450092047104062,0.129483946797789,3.53465117842852e-05,0.000769482106655811
"Lysmd2",1485.04834123131,0.275675420335097,0.0752269810389091,3.57524554268157e-05,0.000777419577020781
"Zmym3",5101.66903904177,-0.211270500682668,0.0558531771453581,3.58461272603828e-05,0.000778556359862055
"Snph",4807.79790635423,0.255125949216305,0.0689668748936609,3.62308320265225e-05,0.000786004290180925
"Samd12",1726.18506811995,-0.279125356794894,0.0764481993799386,3.65617696494782e-05,0.00079226996006571
"Cspg5",2573.1019804169,-0.302084831518376,0.0839622714763508,3.71809558006585e-05,0.000804760181420696
"Mpeg1",333.729996979763,-0.367518783670742,0.104121685640723,3.73893690401997e-05,0.000808207244037203
"Sort1",6867.76389889493,-0.164969666697427,0.0425171515812069,3.74261528819397e-05,0.000808207244037203
