"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Bcor",925.432835351892,0.128753262877655,0.088717267445432,0.0575222497059028,0.201919662972778
"Elp3",2514.61222189224,-0.088904670592365,0.0517979200837504,0.057565950788112,0.202007083651791
"Col7a1",1202.23697099874,0.121830232763482,0.0806628315736553,0.0576416070949164,0.202197125671071
"Rpl35",2754.86277892632,0.0965754142518181,0.0576203771946187,0.0576392509164759,0.202197125671071
"Adgrg3",12.0913952441731,0.0698512731374559,0.145836691346594,0.0577043367129513,0.202379427416353
"Prkcd",2724.75644807884,-0.11661313366536,0.0751820607796023,0.0577158010267698,0.20238189811941
"Chp1",4348.84332468808,0.0984326973853203,0.0590636467655226,0.0577405000797298,0.202430767194714
"Arhgef17",3411.24637975714,-0.110267127386574,0.0693874643650919,0.0577710693541588,0.202494882132569
"Fam234b",5693.52495011961,-0.0607858321195553,0.0334056050288358,0.0577894801187485,0.202494882132569
"Iqce",1022.30863629051,-0.100980352929604,0.0615369069108621,0.0578001032652395,0.202494882132569
"Slc26a1",82.3607888720358,-0.153320090490611,0.171285727654129,0.0578018513567847,0.202494882132569
"Fbxo10",747.352957385775,-0.103416590352322,0.0633649608291673,0.0579001470486418,0.202801464774284
"BC051226",114.340054591598,-0.150854667000675,0.129135452241729,0.0579348938239037,0.202847620613143
"Spata24",40.1167719801776,-0.10936494817363,0.175568732621745,0.057930982750948,0.202847620613143
"Zfp820",26.8764113518709,-0.118281878218968,0.18163019737184,0.0580056775911476,0.203057656767522
"Sorl1",30569.670717176,0.0984311828203794,0.0590173174117826,0.0580348001608024,0.203121800562809
"BC030343",191.540379206592,-0.143222193667286,0.111207282386582,0.0580535584675291,0.20314965231921
"Bloc1s1",1290.55441827943,-0.103356151078368,0.0634347574766207,0.0580710791388649,0.203162878626607
"Kcna4",84.4628015506157,0.150850490926462,0.178404430906563,0.0580797730298193,0.203162878626607
"Plppr3",819.225728834164,-0.119130865896993,0.0782589273632968,0.0580897422113825,0.203162878626607
"Mageh1",1120.89549365496,-0.0937837313916172,0.055639665176721,0.0581058789163554,0.203181534957748
"Muc2",38.5345973631878,0.0811983648894863,0.153866344734237,0.0581959284825722,0.203458590860353
"Uhrf1bp1l",4020.34127833531,0.086401559111426,0.0501615895257081,0.0582160285870539,0.203491039155156
"Gm14169",289.475853951943,-0.145429367746968,0.116784103427497,0.0583047486395949,0.203763288212958
"Fam104a",1486.38485914137,0.0911372887977023,0.0536699328688652,0.0583231278676822,0.203789654851056
"Efemp1",580.806785974183,-0.145201889140961,0.116092676900551,0.0583504320889313,0.203847191151692
"Tdrd9",9.89137355526584,0.060799978824397,0.140073429841566,0.0584337567316569,0.204100377040991
"Dnase1l1",86.4230411155153,-0.154668619048089,0.154729436894578,0.0584623693006783,0.204162403300494
"Gm15083",93.4260905094287,-0.154875111929409,0.158050841169702,0.0584851174120518,0.204203930462833
"Golt1b",1079.16543607751,0.0837130768120869,0.0482946100704445,0.0585121095061197,0.204260257553936
"Tax1bp3",401.731711003847,0.140487538988932,0.106298056748491,0.0585378633356729,0.204312241878024
"Cacul1",2054.07875001932,0.0861929174900149,0.0502818620898525,0.0585625687452624,0.204341301502705
"Spsb2",255.331552781308,0.136828621817522,0.100404646334453,0.0585679172949696,0.204341301502705
"Ube2q2",2835.6548075365,0.0855093826488857,0.0496336476065433,0.0586055459698515,0.204434665086598
"Polr2h",400.486309227531,0.139559253194928,0.104725589433772,0.0586454692135624,0.204535996743537
"Bpnt1",2328.25096132676,-0.0749006475147636,0.0422102369792684,0.0586702029561844,0.204584324694637
"Gm44860",10.5255765902636,-0.0604103286932548,0.13982775732321,0.0587078715294441,0.204677730416555
"Haus4",184.17624176806,-0.151206018473194,0.132820010025607,0.0587333807217129,0.204700864274796
"Tbxa2r",17.8153479015551,0.0856797322127633,0.15719499504526,0.0587362732995413,0.204700864274796
"Cbx3",3309.72765364329,0.0814057368092239,0.0468012949261252,0.0588198877954561,0.204764625123956
"Hsf2",1097.03139579792,0.108472073900888,0.0679257033817833,0.0587785581691875,0.204764625123956
"Klhl21",752.422553063787,0.140276049360092,0.104547153449051,0.0587958148009002,0.204764625123956
"Rasgrp4",64.6224497678805,-0.125066573574862,0.18449813541984,0.0588133749934882,0.204764625123956
"Sapcd2",60.2401031520352,-0.14964562036094,0.177448049178571,0.0588104303377491,0.204764625123956
"Zfp622",816.692747201751,0.115410449293348,0.0747025757119626,0.0587734531409106,0.204764625123956
"Ero1a",1889.48595727492,0.0930115719991476,0.0552138608853913,0.0588408515767214,0.204774539141752
"Mrpl14",381.853195220841,-0.11828935531693,0.0776811100768424,0.05884450975922,0.204774539141752
"Slc2a10",158.297036383068,-0.151213223409514,0.133214524435924,0.0588774017448992,0.204851100521607
"Cpsf7",5241.90650455129,0.0810666481325858,0.0467515208592565,0.0589358246474996,0.205016446420348
"Ddx41",1317.99148225227,0.0860095768162642,0.0500117346785362,0.0589469380276993,0.205017188861501
"Gm17096",33.8090713787174,0.120756693236361,0.182647888987514,0.0589753259457479,0.205017750990041
"Prpf38a",1278.82320873016,0.0910541082204871,0.0537179302139539,0.0589797995963161,0.205017750990041
"Rpain",451.776731516488,-0.108495361280534,0.068215943072899,0.0589764971331633,0.205017750990041
"Tmem175",1233.82444376356,-0.107282082906394,0.0671139401021694,0.0589943183834011,0.205030327877567
"Gm33989",2287.10274614602,-0.110467826203803,0.0700235138518941,0.0590334311449761,0.205128358840912
"Tex9",542.413750905208,-0.128762565402439,0.0899786359060742,0.0590520430541398,0.205155130736113
"Gm2106",13.9181396123779,-0.0749378674726707,0.149228831219831,0.0591074047608742,0.20527727237342
"Mlxip",2254.2006391894,0.0884857711819949,0.0519337082867245,0.0591090279746101,0.20527727237342
"Simc1",858.200749027441,0.107561132825195,0.0674130058769478,0.0591313950136125,0.205317040578002
"Il4i1",19.4496998977918,0.0734419071985485,0.148173821314395,0.059170730058584,0.205415699828702
"Gm17167",860.421547120102,-0.124183801671948,0.0844703444530474,0.0591944253563273,0.205460038111674
"Snrnp200",7279.4140130151,0.0945158845422335,0.0564772414174555,0.0592612065303689,0.205615944222414
"Tpr",6072.91794491102,0.0741072223480245,0.0419432744296537,0.0592517692007201,0.205615944222414
"Tmem140",82.6571413475415,-0.150590318167051,0.173701822628186,0.059303108565655,0.205723380489009
"Naca",5687.51903781904,0.0792165380511067,0.0454656005427221,0.0593477915400638,0.205840422474103
"Gm45264",8.79324575514684,-0.0586743901733892,0.138793318608749,0.0593813122320394,0.205918713453619
"Dhx40",956.011661495796,-0.111162581151678,0.0708965309828382,0.0593996134573179,0.20594420820621
"Spin2c",81.6121129546024,-0.153534904926276,0.1572085169382,0.0594337472969611,0.20602457665104
"Cntln",567.696165425803,-0.121850196456972,0.0819180077943924,0.0595412021551436,0.206359032860898
"Gm9794",66.8928840401015,-0.14280389363783,0.18499605696906,0.059621547905055,0.206599427882494
"Hadhb",3782.58927957631,-0.0781492195696734,0.044616024207541,0.0596638034368112,0.206631647733932
"Mcts1",780.894527154931,-0.103047503640444,0.0636520952867772,0.0596489711347393,0.206631647733932
"Sppl2a",1383.07663466508,-0.103242283172921,0.0638012666784552,0.0596562800605617,0.206631647733932
"Utp20",1235.33841417174,0.0980678744120717,0.0594512923951886,0.0596755129382022,0.206634153691945
"Zfp979",98.8286343580305,-0.152051940285683,0.140454077456733,0.0597589630374374,0.206885024069788
"1700019D03Rik",552.665624905111,0.131958035080878,0.0946216110076136,0.05984287129878,0.207061178487629
"Oat",4172.13444819926,-0.086385352658184,0.050600003207728,0.0598422155629231,0.207061178487629
"Smim14",4951.00595980215,0.0767515261437252,0.0435573950192647,0.0598331170281157,0.207061178487629
"Uso1",3850.76670422043,0.0740392145312543,0.0420952605546992,0.0599196220512197,0.207288609740922
"Rab8a",1383.0778937752,0.0898684059928203,0.0530090402249886,0.0599642949083094,0.207375655087524
"Rpl15",5202.84451500214,0.0714530493929239,0.0404180872467806,0.0599668343889118,0.207375655087524
"Gm15672",89.9713019768546,-0.153078050193086,0.15687836877256,0.0600057651766007,0.207472139192405
"Gid8",1492.324684967,0.0773828248364764,0.0443187687405783,0.0600394101128204,0.20751217655495
"Slc7a3",601.270123759807,0.133235451395737,0.0963514478644883,0.0600339891627904,0.20751217655495
"Ywhaq-ps3",71.4459713747256,0.148392732665235,0.176733385690014,0.0600967875143704,0.207672327091272
"Ocrl",3082.35659383212,0.108923846562201,0.0689260690220765,0.0601234948938432,0.207726453978379
"Srp68",2979.10823563263,0.0861379571084654,0.050415959687244,0.06019882019249,0.20794850486695
"Sugt1",3371.8036444204,0.0817862932078448,0.047510746746311,0.0602155668670605,0.207968159603845
"Tbc1d20",2158.11854293375,0.0743314712605381,0.0423327352649262,0.0602331082518819,0.207990551332779
"Gm20554",16.3003373698338,-0.080923466719381,0.153407047422051,0.0603353984526018,0.208305526706128
"Atg4c",1090.92832102705,-0.109829698110802,0.0697583573438862,0.0604013039167667,0.208456536765223
"Ttll1",682.464020939056,-0.100125359888328,0.0614394806330233,0.0604000017693394,0.208456536765223
"Daxx",862.751518263048,0.108182325295315,0.0685017047175973,0.0604399426968779,0.208484910676607
"Rabgef1",1454.03909326629,0.0985354414756926,0.0600559783951855,0.0604427783465117,0.208484910676607
"Rpl41",4582.28139022629,0.0894865299202413,0.0525449679376842,0.0604216784754283,0.208484910676607
"Ppil3",317.736286790581,-0.133926577755212,0.098096400014942,0.0604661490967712,0.208527282427791
"Gm43143",31.1528260716875,-0.130051117807649,0.184765977163469,0.0605007292912359,0.208570054479262
"Macroh2a1",2987.96206038869,0.0853028912878692,0.0498526067750125,0.0604986222567221,0.208570054479262
"Itpr3",1541.85917449361,0.144978689348131,0.117704608451668,0.0605219753130622,0.208581318823508
"Zc3h6",850.260008778024,-0.151219557690248,0.140282040549631,0.0605261756679624,0.208581318823508
"Ccdc32",954.644618748124,-0.0956807348055065,0.0580024409676206,0.0606038057167958,0.208810584672506
"Fam117a",1039.72386092109,0.141733093082737,0.180535713163126,0.060631421129955,0.208867472533576
"Dtx1",2841.32070205221,0.116628083658672,0.0769625600132838,0.0606821316213408,0.208965619492091
"Kras",2765.96988028081,0.0886206458362198,0.0524208592926823,0.0606818550212483,0.208965619492091
"Atp5c1",7812.77231358582,0.086761612363706,0.0486073702416286,0.0607894899172318,0.209297000888379
"Pigm",783.991007689369,0.104507077698728,0.0653083327810834,0.0608016370914015,0.209300510990514
"Gm37773",7.55563564007648,0.0507105861460186,0.134470901422769,0.0609089745274259,0.20960560581007
"Sfrp5",37.4144225247067,0.0945843312382428,0.163514999036611,0.0609187625315798,0.20960560581007
"Spem1",33.450411090524,-0.124259366375918,0.182417721570047,0.0609236985998009,0.20960560581007
"Slc25a22",8804.96810384373,0.106377941314091,0.0669675344315063,0.0609659724815967,0.209712687711476
"Lad1",18.4453648346276,0.0933277701946656,0.162512250117118,0.0610885418165347,0.210095882798903
"Cyp27a1",685.90108270088,-0.125999346655499,0.0879009686596702,0.0611478876544697,0.210261539102911
"Serinc2",1124.22967277359,0.142094143902198,0.11321764935395,0.0611840922992835,0.21030913597537
"Tbck",688.276563184443,-0.108768265653724,0.0694762164873504,0.0611778295074393,0.21030913597537
"Haus7",351.919728828358,-0.133271705554872,0.0978829948130412,0.0612267336825926,0.210417254492214
"Cntf",60.0790313848753,0.136848567558835,0.183558019087881,0.0612725336760257,0.210520444489315
"Lima1",604.962769109109,-0.0989995586216511,0.0607541721725942,0.0612791447487373,0.210520444489315
"Fgf5",51.2619995408509,0.143805811291358,0.179815828214751,0.0613164556072616,0.210610155865045
"Ramp3",490.01364839629,0.111367356149502,0.0716729140075211,0.0613366690271707,0.210641118811768
"Gvin2",135.313724094989,-0.0330234028658382,0.127173339494963,0.0613669772755937,0.210706731576605
"Gm10282",36.1534586751902,-0.128517760200486,0.18338465696706,0.0613880693813998,0.210740682057811
"Gm4610",8.10709314382823,-0.060930131666463,0.139982108553404,0.0614134078097147,0.210789194797979
"Prpf40a",1989.42934777109,0.113551840848572,0.0740590126832969,0.0614383882164318,0.210836461222928
"Arhgap45",113.453425745269,-0.151104224286286,0.159131041280267,0.0614560359971334,0.210858551818694
"1700040D17Rik",84.8011476034308,-0.151452545525769,0.151856495072408,0.0614885807303537,0.210872866115802
"Ccdc90b",631.833630001286,-0.11079489634514,0.0716660674998024,0.0614771138184404,0.210872866115802
"Gm14113",25.21791373843,0.0983808064853577,0.166212011457408,0.0614938418121735,0.210872866115802
"Dact1",1162.31630679264,0.125260896820769,0.0871192409976246,0.0615241981969332,0.210932542718266
"Dhrs4",412.164684680445,-0.118182982958779,0.0793434590112448,0.0615336733422896,0.210932542718266
"Mapk1",8617.08826661662,0.0651294729036274,0.0369137304323841,0.0615675527006946,0.211010222074957
"Spty2d1",1214.78301095135,0.108946205360474,0.0696100613867819,0.061592982977714,0.211058920901407
"Tnpo2",5278.62454912465,-0.0678685344342983,0.0383786571122914,0.0616342907641613,0.211161999086177
"Kif5a",32946.0585293847,0.0769934035028625,0.0444840975151475,0.0616691768731079,0.211243042762026
"Khdrbs1",4025.18909745938,0.097370104820364,0.0595274139041002,0.0617441173113812,0.211461234979929
"Gm14698",23.7862813879091,0.0622053242602741,0.140754813500763,0.061822322753917,0.211690527704064
"Ntng2",158.040907517661,0.151044151428413,0.157654625742357,0.0618686676721582,0.211810660765494
"Gm10544",21.0534278688165,-0.0852202280661862,0.156382834594448,0.0619207104298381,0.211950253407612
"Slc25a44",2737.39083058275,0.0717229408534679,0.0409155197370821,0.0619602613132959,0.212047044221576
"2310061I04Rik",1924.28749295391,0.101362834211252,0.0629753623448839,0.0619823842973811,0.21208416704556
"Gm13112",13.4549420500984,0.0743956925440867,0.148524421671872,0.0620546136359258,0.212270573130947
"Osr1",85.5241051078842,0.11305638532133,0.176276609397917,0.0620707189228671,0.212270573130947
"Zfp773",75.0007955946383,-0.145687039118553,0.174222875756311,0.0620621878839231,0.212270573130947
"Zfp398",2132.84581751866,-0.0944979220254051,0.0574127505088131,0.0621551542838473,0.212520686588781
"Hnrnpdl",8499.87973855482,-0.108233959761557,0.0690972530972308,0.0621721033996899,0.212540002334563
"Crim1",1306.21260556168,0.103464131998776,0.0649251031743499,0.0622132653383174,0.212642069370963
"Fsd1",1110.19641091907,-0.129413025487798,0.0929162673131293,0.0622517063351992,0.212666987958994
"Galnt9",2256.99514929086,0.114252367386169,0.0754256130364784,0.0622544758202043,0.212666987958994
"Senp6",3245.38154169988,0.0980061687164513,0.0597461038930777,0.0622486936909692,0.212666987958994
"Ccni",7132.52971366949,0.0683451517330851,0.0386072242875578,0.0623415404582164,0.212925737148827
"Syt1",18018.6210193672,0.0865396462848303,0.0512889091587129,0.0623846886526482,0.213034424267912
"Ankrd26",1166.28458011607,-0.119646604881748,0.0811351961347219,0.0623988139674553,0.213043981106166
"Gle1",2535.58566784817,-0.0986859979111026,0.0609038707499573,0.0624801121418631,0.213282836529274
"Ddx6",6448.60420918327,0.0821832027630722,0.048253145796183,0.0625758600166494,0.213548220665585
"Nek9",3485.73516810778,-0.069929331134184,0.0398728028340492,0.0625805620877615,0.213548220665585
"2900060N12Rik",30.0203277637941,-0.103222500360452,0.169267616116964,0.062734804937289,0.213609512321772
"6720489N17Rik",60.117639350837,-0.144235608262941,0.175068259346126,0.0627204044126772,0.213609512321772
"Adamts4",1632.81417325914,-0.112356514453863,0.0734847879202935,0.0626803255188016,0.213609512321772
"Cd320",335.07811679038,-0.130878524070346,0.0956938932853243,0.0626358346366217,0.213609512321772
"Fzd4",849.707073979195,0.131371353309759,0.0960400689298391,0.0626136949240165,0.213609512321772
"Gbp11",32.3499854462677,-0.110825218146108,0.174297640917595,0.0626890876268428,0.213609512321772
"Gm13629",287.098987484903,0.144708924920023,0.120539100214492,0.0626525039694021,0.213609512321772
"Gm26788",17.1200820657112,-0.0817619192121126,0.154185881960974,0.0627340161162511,0.213609512321772
"Gm26910",21.0120302038768,-0.0971031819952214,0.16491712927442,0.0627194723311752,0.213609512321772
"Prpf6",3155.8585667058,0.0738033916978701,0.0424778892359744,0.0626351621178699,0.213609512321772
"Tspan11",983.025006994591,0.104562424895875,0.066044823309829,0.062722284406703,0.213609512321772
"Whrn",2800.829531418,0.124892011884877,0.0866575177073013,0.0626670915313398,0.213609512321772
"1810009A15Rik",362.004027699625,-0.115484307421189,0.0767716611410047,0.062832925784327,0.213813670545316
"Fbl-ps2",14.702351232311,-0.0643218949698279,0.141948593325901,0.0628182595639017,0.213813670545316
"Sh3glb1",2897.63132169055,-0.0697842035353698,0.0398411561893352,0.0628335422250278,0.213813670545316
"Ttl",1494.42973773879,-0.104816790221959,0.0664310482189038,0.0628402345034031,0.213813670545316
"Gm49172",45.0707574786824,0.127844742645872,0.182122673379771,0.0628710899690401,0.213841289552925
"Gtf3c1",4266.74896628889,-0.120072322888915,0.0817248978067521,0.0628699313342345,0.213841289552925
"Aldoa.1",13.7637388832311,-0.0743497171891444,0.148391409254066,0.0628845935366694,0.213848548152452
"Nsmce4a",2011.22060842758,0.105479951439997,0.0669265562267821,0.0629881664673445,0.214162043218417
"Gm42528",745.79024769215,-0.119474662414484,0.0817261622659007,0.0630800736175999,0.21443576805954
"Morc2a",2591.74021361647,0.106216414607315,0.0676988514361258,0.0631959702755764,0.214790929691601
"Eomes",1423.74954590193,0.0749206665523028,0.148908029326866,0.0632554043953216,0.214915263958021
"Nin",560.852902075238,0.123407048536454,0.0857531831353234,0.0632448523551732,0.214915263958021
"AA465934",72.1464645521284,0.149741560557767,0.157528197545215,0.0632883430972816,0.214949520642248
"Ints7",2035.35317630978,-0.0914266794037219,0.0553113287983704,0.0632827839388969,0.214949520642248
"2900045O20Rik",12.096209172133,0.0737161554238055,0.147968513034025,0.0633657077317692,0.215173424214993
"Slain2",1136.5953366834,0.0842562376879673,0.0498687777667804,0.0633959733987376,0.215237340010263
"Slc4a5",868.931337738026,0.0984170057759605,0.16574334746083,0.0634461144087383,0.215368699858141
"Gm534",15.2652566519137,0.0681099236026017,0.144253570017073,0.0634694651639466,0.215409088825094
"Ccnb1",8.81468818909789,-0.0639053023331813,0.141633228028451,0.0635299212011527,0.215541416949889
"Col20a1",315.300749260205,-0.136186308815155,0.106074170110325,0.0635428335896187,0.215541416949889
"Rgs4",699.259898443826,0.110372055386924,0.071805903385186,0.0635362679687159,0.215541416949889
"Mrln",147.860060647034,0.143092603056578,0.118101555890992,0.0636044305511582,0.215711455866703
"Gm5141",142.768891785046,-0.148649537925215,0.140999154517431,0.0636438151420274,0.215806114838001
"Gm37457",62.4678133428869,-0.146193338844911,0.169313117792835,0.0636834607252871,0.21590162451008
"Acrbp",497.720420459303,-0.148845627865919,0.133340733581844,0.0637484530392956,0.216062381874306
"Gm48283",56.3229041190089,-0.108894417188859,0.172576978826855,0.0637538529109681,0.216062381874306
"Ak4",5348.7252172418,0.124292942084352,0.0869139082738582,0.0637762830159246,0.216095773350012
"Gm45592",20.0543283742095,-0.0928647175668109,0.161506663971626,0.0637981726520612,0.216095773350012
"Mink1",6778.95997978437,0.0941093205167247,0.0575127963101538,0.0637934906404214,0.216095773350012
"Tmem120a",337.376072950951,0.122194638885263,0.084908138663722,0.0638367804486094,0.216187613154104
"Rev1",2801.96738945905,0.0958493928597133,0.0589129591230552,0.0638559395712531,0.216213567487975
"Gstm4",153.209781181932,-0.14276285274475,0.119157388974835,0.0638746206373616,0.216237894090737
"Nfkbiz",298.582139958899,0.129607478613794,0.0947387806472349,0.0639259034092551,0.216372560234781
"Zpbp",28.4578749716714,-0.101826855226255,0.167926000880434,0.0639609304716564,0.216452166470202
"Kdm3a",2002.51481314774,0.11882548490865,0.0805346577916021,0.0639993388047651,0.216543184669694
"Dxo",695.594394759331,0.12016413956075,0.0825459389790398,0.0640441485750026,0.216647910161136
"Gm18095",7.12385109816971,-0.0497701111185197,0.133884012961857,0.0640533270458865,0.216647910161136
"Cyp2f2",12.1784537825439,0.0482657858950467,0.133204203129762,0.0641375816587056,0.216783679150655
"Fat4",233.171131856062,-0.129765813009994,0.0951235344179244,0.0641218122081815,0.216783679150655
"Plpp2",102.880585189506,-0.145984621403068,0.129327794706668,0.0641138983180652,0.216783679150655
"Ppp1r32",33.7411651606321,0.108972448527649,0.172701352807531,0.064139570124589,0.216783679150655
"Btbd17",841.437359466834,0.144476502281206,0.124690597407192,0.0642341970820857,0.217055928669835
"Osgin1",22.5718679486806,0.0954218404546871,0.163318796141541,0.0642547403282281,0.217055928669835
"Zfp414",1479.6193054365,-0.123442004155512,0.0868853337519314,0.0642503300153204,0.217055928669835
"Fbxo30",436.812915564845,0.128978223846758,0.0940309582769768,0.064267223479551,0.217059114100714
"Lox",66.9741452858856,0.133355618052295,0.180118875086923,0.0643434177112764,0.217277440526283
"Slc9a3r2",2327.61814689466,0.116631356354803,0.0785609565318567,0.0643772314686156,0.21735260217074
"Psg29",22.0445305430235,0.100401602094224,0.16689997783493,0.0644019465431059,0.217397023066992
"Armcx6",233.821115387131,-0.138606604997193,0.11139089984388,0.0644136547612996,0.217397529590039
"Adprs",1053.31897779986,0.0994679421186824,0.0620955446967986,0.0644565634272268,0.21746430520228
"Rnf168",1226.09398976557,0.0811869970512616,0.0478948162913761,0.0644509464945311,0.21746430520228
"Gm15760",50.034681852146,-0.122272970937286,0.177800430828754,0.0645077896919879,0.217588078160676
"Tsc22d3",3427.96752065646,0.145578596744095,0.116825276706645,0.0645163864055554,0.217588078160676
"Ildr2",437.855074101381,0.137300195576897,0.108011237285677,0.0645549832867697,0.217679218472723
"Wfikkn2",151.418170658326,0.0729615385434497,0.14742454565432,0.0646135712830487,0.217837724011985
"Ankub1",97.8547738356689,-0.148547891284273,0.155157353494214,0.0646496989725111,0.217843988161665
"Gm26872",15.1616315091453,-0.0739788520616138,0.147961615740754,0.064650175018258,0.217843988161665
"Gnpda1",723.600871162768,-0.0962475688728274,0.059558779225807,0.0646274642830368,0.217843988161665
"4930481B07Rik",24.9455250967135,-0.100109485143749,0.166602564484889,0.0647185597192129,0.21803535550039
"B3galt4",113.742880938321,-0.148326122766852,0.147533551925529,0.0647474452985334,0.218054556601632
"Efr3b",9422.87292655449,0.0988082022974771,0.0617363185097292,0.0647473977403349,0.218054556601632
"Susd3",15.1020554717264,-0.0732696028491472,0.147427022852256,0.0648374328498102,0.218318523894035
"1810013L24Rik",2129.29683731337,0.10411056678624,0.0664412595409062,0.0648520774105364,0.218328749599925
"Gm15567",39.9938027710793,-0.121802153186261,0.178439911201957,0.0649699286764038,0.218686361573815
"Bard1",7.54469037003052,-0.0485518279690155,0.133268274183177,0.0649893787318892,0.218712690028288
"4930563E22Rik",146.0747971709,-0.148137842478097,0.146063597154134,0.0650112893067206,0.218747288116299
"Zfp825",260.002194848343,-0.131543117509248,0.0986119741754276,0.0650357082462957,0.218790312359967
"D130043K22Rik",300.656206660801,-0.133378480556875,0.101655823943134,0.0650990441690024,0.218925070941314
"Nfatc3",1026.53155111944,0.0983088702556588,0.0614891299507783,0.0650976511915066,0.218925070941314
"Lig1",521.36399014885,-0.11617984925574,0.078689470913538,0.065158161654635,0.219084709074371
"Gm16133",37.6429912910616,0.0986741572989174,0.165474835809238,0.0651854969164279,0.219137446202161
"Engase",200.286567553415,-0.13390714672624,0.102778056377677,0.0652224502209731,0.219183324317721
"Fam216a",1356.64069953367,0.0782242872368932,0.045904403080881,0.0652212215829927,0.219183324317721
"Gatd3a",2352.01240325998,-0.0937122311351272,0.0574747825065322,0.0652645392835466,0.219285587599898
"Tcerg1",2956.60219254204,0.0869737659303504,0.0521963566763769,0.0652833025455546,0.219309454827529
"Mr1",281.402953812836,-0.144865384081461,0.128924638926245,0.0652977280754929,0.219318744173562
"Il11",41.3000665827729,-0.127011417099355,0.179347648584564,0.0653345029872817,0.219403082786606
"Gm15927",70.1840040938807,-0.146944812745392,0.159469492270118,0.065354850834372,0.219432236584024
"Oaz1",8468.76620722929,0.0866341207684875,0.0521145545354282,0.0654015356895925,0.219549792037399
"Frmpd4",3013.98145168222,0.0951918288274114,0.0591364116380661,0.065467835646412,0.21969393767589
"Ythdc2",1500.94439979188,0.1087362519415,0.0710087527240827,0.0654631779550562,0.21969393767589
"Gm16758",24.079927016732,-0.0977593139357705,0.164843001783989,0.0654949523107161,0.219745729220881
"Tmem9b",2718.62746735014,0.088045262841967,0.0534585638336937,0.0656109938769115,0.220095805926668
"Slc17a5",711.075588893882,-0.10740714018206,0.0698818754941318,0.065625036275712,0.220103656795625
"Atp5k",2285.30436330154,0.111876321620048,0.0743039559341091,0.0656634681794848,0.220184920499744
"Gm42568",65.2989540610947,0.147371835028333,0.158483888100397,0.0656726781861643,0.220184920499744
"Trak1",4988.32207310534,0.0755714576310698,0.044092278840905,0.0656898607542026,0.22020327765564
"Faf2",2289.8006249434,0.0748701045162377,0.0437344729205279,0.0657332348905332,0.220275150590635
"Gt(ROSA)26Sor",272.466603852604,0.132689989534113,0.1010226941602,0.0657460255240984,0.220275150590635
"Naa16",1037.81731186102,0.097537453594078,0.0608253876339631,0.065746434973461,0.220275150590635
"Spata13",361.436114990368,-0.124730651011796,0.0894778680079083,0.0658256466829216,0.220501262414795
"Layn",130.715584843586,-0.144804723599628,0.130559749083956,0.0658618877629222,0.22058337730285
"Serbp1",7312.69597488833,0.0868363010624178,0.052332481128589,0.0658851059765148,0.220607042737958
"Zfp811",394.531042201987,-0.137932817621195,0.110041639517049,0.0658924114042132,0.220607042737958
"9330121K16Rik",124.174177456048,-0.14464629653499,0.129445496620884,0.0659309148909221,0.220664607909096
"Naa20",2098.11102997155,0.0926258397854843,0.0569232685232514,0.0659448009493875,0.220664607909096
"Slc2a12",490.251083292069,0.0901108893267177,0.159350142427945,0.0659376861740791,0.220664607909096
"Cmtm4",3777.0442407518,0.0795589478476856,0.0470576327628411,0.0660665501656798,0.220875531828346
"Efcab15",113.893831777351,-0.143852175094053,0.166318389544621,0.0660247387385718,0.220875531828346
"Marchf7",2832.92341341838,0.0981844323187868,0.0615747014134339,0.0660488758577483,0.220875531828346
"Swt1",586.436295587447,0.123137450173626,0.0871261236414864,0.0660560881637458,0.220875531828346
"Yju2",383.921993975014,0.114510652125215,0.0770919235749121,0.0660647776458489,0.220875531828346
"Gm47976",139.203205282969,0.14141939211911,0.119515496067821,0.0660825743947578,0.220889842152301
"Nlrp1b",8.57787058074513,-0.0433946622955511,0.130958242305993,0.0661172738170984,0.220966560630029
"4933427G23Rik",14.0393561779131,0.0764285639040816,0.149516661424554,0.066184205823292,0.22114777921161
"Hexdc",1643.86663672384,-0.081437214360401,0.0484808523818599,0.0661950128641271,0.22114777921161
"Frmd5",1996.90586545433,-0.0842467550299763,0.050532830755218,0.0662370053181535,0.221248771626558
"Dcp2",3132.8016385697,-0.0827544541879182,0.0494638620909207,0.0663206825540622,0.221320268271562
"Fam13b",3374.68954121539,-0.0892532727553263,0.0543197262512148,0.0662718468429683,0.221320268271562
"Gm17300",101.708608571668,0.144239827192719,0.128832388831447,0.0663375229019307,0.221320268271562
"Kif3a",4063.53563702279,-0.0962553503237667,0.060263047335492,0.0663381263085757,0.221320268271562
"Pou2f1",2078.65735541406,-0.104410059071937,0.067252753587471,0.0663407768895245,0.221320268271562
"Rpp38",209.48753175733,0.126843951757999,0.0925942360082556,0.0662904046668578,0.221320268271562
"Trim16",188.122790722869,-0.137808397830558,0.111324865613192,0.066336405146461,0.221320268271562
"Ric3",4823.120772452,0.08445285459453,0.0517377337750943,0.0663697811671517,0.221377764492455
"Gm20635",43.4162513824233,0.115036352183586,0.174955111775915,0.0664247291649476,0.221521760791401
"Hey1",1359.80060081977,0.0902192600704359,0.0550050664331951,0.066452443514727,0.221574899852597
"Atcay",4546.14587388938,0.0971968460173945,0.0612762608681221,0.0665467728350046,0.221653665708093
